id,mailto_wave2
71699,False
72098,False
72630,True
73840,True
74128,False
218,False
899,True
1793,True
2281,True
2969,False
3530,False
3634,False
4001,False
4487,False
4950,False
5174,True
5228,True
5268,False
5301,False
6766,True
8206,True
14312,True
14456,True
15526,True
17127,True
17860,True
18074,True
18485,True
20997,True
21239,False
21590,False
24138,False
24208,True
24369,True
26237,False
27147,True
27426,True
27481,True
28668,True
29564,True
31215,True
34591,True
34760,True
35771,True
36913,True
39696,True
40379,False
41184,True
42332,False
42524,True
42997,True
43099,True
43894,True
44352,False
45794,True
45804,False
46340,True
47121,False
48060,False
49436,False
50228,True
52527,True
52985,False
53928,True
54539,True
55272,False
55483,False
55883,False
57111,True
59599,False
59859,False
59907,True
60432,False
60965,True
61348,True
61589,False
62453,True
63093,False
63318,True
63879,False
63882,False
64693,True
65679,True
67145,False
67629,False
68103,False
69169,True
69317,True
69892,True
70221,False
70935,True
71232,False
72300,True
72842,True
73568,False
73868,True
115,True
455,True
602,False
789,False
1173,True
2002,True
2352,True
2449,True
5014,True
5332,False
5618,False
5917,True
6553,False
6637,False
6754,True
7181,False
7496,True
7626,False
8322,True
8967,False
9012,True
9109,True
9561,True
10349,False
10799,True
11218,False
11462,True
12448,True
13156,False
13395,False
13679,False
14292,True
14662,True
14716,False
14947,False
15462,False
15524,False
15681,False
15939,False
16253,False
16358,False
16617,False
18427,True
18720,False
18754,True
18804,True
19207,False
20775,False
21102,True
22332,True
23041,False
23168,True
23456,False
23772,False
23796,False
23799,True
24428,True
25662,True
26203,False
26367,True
26757,False
27011,False
28666,True
28913,False
29339,False
30804,False
31452,False
32333,True
32405,False
32651,True
32772,True
32967,True
33378,False
33686,True
33755,True
34450,True
35176,True
35774,True
35882,True
36661,True
36742,True
37157,True
37291,False
37916,False
38247,False
38332,False
38719,True
38945,False
39362,False
39449,False
39482,False
39591,True
39790,False
39906,True
39928,True
40085,False
41641,True
41664,False
42158,False
42675,False
42836,True
42837,False
43023,True
43652,False
43887,False
44534,True
44670,True
45489,True
47884,True
48011,False
48226,False
48663,False
50352,True
51102,False
51349,True
51475,False
51637,False
51797,True
52131,False
52785,False
54513,False
54867,False
55066,True
55287,False
55334,False
55407,False
55473,False
55554,False
56733,True
57045,True
57394,False
57870,False
57943,True
59036,False
59267,True
60455,False
60620,False
60822,True
61159,False
61283,False
61547,True
62631,True
62755,True
62847,False
62850,False
63070,False
63798,False
64355,True
65028,False
65840,False
66618,False
68155,False
69524,False
69774,False
70549,True
70586,False
71155,False
71159,True
71747,False
72212,True
72948,False
73078,False
73188,False
73390,False
73402,False
73595,False
73736,False
73817,False
74191,True
74447,False
74473,False
1634,True
3964,True
4641,False
4713,True
4734,False
5322,False
5375,False
6217,False
6400,False
7103,True
8527,False
9494,False
10706,True
13313,False
14680,False
16291,False
16877,True
17312,False
22960,False
24248,False
24551,False
25357,True
26153,False
28625,True
33800,False
34632,False
35053,True
35209,False
36010,False
37108,False
37470,False
38428,False
38683,False
39645,False
40350,False
40455,True
40710,False
41885,True
44064,True
45224,True
48839,False
48864,False
48952,False
49650,False
52828,True
53433,False
54056,False
54729,False
54999,False
55446,True
55589,True
56460,False
57419,True
58202,False
60113,False
60186,False
60874,True
62425,False
63480,False
64414,False
65197,True
66140,True
66452,True
66543,True
66858,True
67602,True
68213,True
13,True
969,True
978,True
1278,True
1585,True
1847,False
2334,True
2864,False
2929,False
4062,False
4070,False
4077,True
4200,False
4384,True
4450,False
4769,False
4913,True
4916,True
5210,True
5362,False
5994,True
6035,False
6357,False
6424,False
6455,True
6609,False
7086,False
7867,False
7984,False
8008,False
8291,False
8701,True
8880,False
9042,False
9943,False
10211,True
11141,False
11290,False
11723,True
11748,False
11907,True
12161,True
12273,True
12320,False
12792,False
13203,False
13385,False
13657,False
13873,True
13944,False
13977,True
14074,False
14117,False
14574,False
14597,True
14876,False
14984,False
15361,False
15968,True
16199,False
16372,True
16833,False
17028,False
17448,True
17462,False
17647,True
17742,False
17865,False
18505,False
18841,False
18972,True
19058,False
19152,False
19577,True
19663,False
19725,True
20247,False
20500,True
20865,False
20882,True
21123,False
21680,False
21839,False
22247,True
22462,False
22731,False
22802,False
23157,False
23552,True
23938,False
24107,False
24202,False
25083,True
25625,False
25750,True
26074,True
26352,False
26405,False
26473,False
26863,False
26950,False
27432,True
28000,False
28171,False
28332,False
28348,False
28369,False
28766,True
28918,False
29008,True
29481,False
29895,True
29978,True
30064,False
30674,True
31027,True
31281,True
31282,False
31593,False
31795,False
32525,False
32653,True
32939,False
33052,False
33160,False
34337,True
34467,False
34667,False
35147,True
35206,True
35420,True
35533,True
35652,False
35919,False
36337,True
36482,False
37030,False
37066,True
37572,True
38364,False
38758,False
39406,False
39444,True
39525,False
39563,True
39612,False
39888,False
40603,False
41736,True
41857,True
42055,False
42151,False
42172,False
42233,True
42245,False
42307,False
42452,False
42464,True
42477,True
43184,True
43528,True
44251,False
44486,False
44557,True
44629,True
44674,False
44781,False
44807,True
44857,False
44948,True
45095,True
45486,True
45761,False
45787,True
46235,False
46291,False
46411,False
46613,False
46706,False
46877,False
47133,False
47341,False
47982,True
48057,True
48490,False
48779,False
48879,True
49588,True
49633,False
49798,True
50052,True
50294,True
50855,False
51309,True
51707,False
52117,True
52275,False
52507,False
52750,False
52928,False
53130,False
53224,True
53474,False
53505,True
53713,False
54929,True
55213,True
55419,False
55492,False
55681,False
55889,False
56490,False
56576,True
56630,False
56814,True
57130,False
57341,False
57724,False
57749,True
57915,True
58140,False
58264,True
58316,True
58385,True
58788,False
58820,False
58879,False
58934,False
59106,False
59192,False
59793,False
59948,False
60079,False
60380,False
60768,False
60806,True
61123,True
61327,False
61581,False
61873,True
62349,False
62904,False
63044,True
63442,True
63493,True
63523,True
63736,False
63852,False
63993,True
64080,False
64586,True
64597,False
64657,False
65449,True
65574,True
65888,False
65924,False
65995,False
66257,False
66533,True
66595,True
66732,False
67574,False
67636,False
67757,False
67795,False
68278,False
68388,True
69887,False
70128,True
70250,False
70358,False
71074,True
71238,True
71562,False
71630,True
71920,False
72486,False
72546,True
72609,False
72671,False
73007,False
73202,False
73207,False
73365,False
73571,False
73798,False
73933,False
74180,False
74373,False
74809,True
74870,True
3,True
5888,True
7259,True
8328,True
13068,True
14425,True
18319,True
19348,True
30716,True
33518,True
41268,False
49816,False
55314,True
67067,False
73288,True
73523,False
2804,False
4497,False
5389,False
8815,False
12335,True
13190,True
13392,False
13476,True
13805,False
14202,False
14963,False
15520,True
16764,True
17213,False
17802,True
19015,False
19484,True
19806,False
22967,False
23492,True
25031,True
25171,False
26063,True
28721,True
29021,True
30644,True
32059,False
34347,False
34572,False
34697,True
36247,True
36712,True
37322,False
38728,True
39077,False
39873,True
42796,True
43275,True
45686,False
47008,True
48784,True
49699,False
53254,True
56057,True
56081,False
56132,False
56291,False
56936,True
57380,False
57922,True
58000,False
58018,True
58847,False
59261,False
60155,True
60223,False
62031,True
64991,True
68664,True
70073,True
72042,False
73861,True
74713,True
6452,False
8644,False
11409,True
13275,False
14753,True
20245,False
29843,False
32705,False
33754,False
38502,False
47522,False
49700,False
55588,False
58550,True
63645,False
68150,False
68781,True
71773,False
21434,True
46954,True
58339,False
62963,True
919,True
1253,False
1287,False
1689,True
1951,True
3281,True
4941,True
5122,False
5258,True
5831,False
6544,True
6737,False
6800,False
6847,False
7226,False
7245,False
8594,False
9595,True
9619,False
9888,True
10054,False
10699,False
11904,False
12242,True
14579,False
14995,False
15184,True
15755,True
17816,False
19879,True
21633,False
22261,False
22755,False
22858,True
23600,True
24141,False
24305,False
24484,True
25006,False
26447,True
26903,False
27041,False
27128,False
28091,False
28140,True
29679,False
29758,False
29924,True
29936,True
30124,True
30376,True
30671,False
30805,False
31784,False
31800,True
31979,False
32876,False
33132,True
33609,False
34316,False
35538,False
36265,True
36510,True
36803,False
37186,True
38546,False
38566,True
40652,False
40674,False
42083,False
42534,True
43044,True
43623,False
44078,True
45466,False
45976,True
46223,True
46977,False
47855,True
48268,False
48300,True
49252,True
51026,True
53676,False
53952,False
54077,False
57475,True
59556,False
60078,False
60332,False
60493,False
61094,False
61485,True
62294,True
63500,True
64126,True
64288,False
64534,True
65012,True
67325,False
69787,True
70079,False
70145,True
70181,True
70245,True
70315,True
70612,True
70822,True
71579,False
72164,False
72229,True
72535,False
73426,True
73453,True
74096,True
74759,True
7085,True
12813,True
20825,True
22011,False
23350,False
26998,True
31506,False
34228,True
52628,True
52760,False
52848,False
57911,True
58951,False
69735,False
69995,False
74330,False
50,False
430,True
1373,True
2787,False
3009,True
3107,True
3440,True
5164,False
6352,True
6540,True
7120,False
7455,False
8708,False
8848,True
8974,True
13255,True
14474,False
14518,True
14717,True
14825,False
14965,False
14976,True
15625,True
16867,False
17180,False
17826,True
18137,True
18537,True
18831,False
19198,False
19842,True
20437,True
21316,False
23237,True
23243,True
25637,False
25757,False
25903,True
26919,True
27611,True
27831,True
30810,False
32381,False
32396,True
34197,False
34709,False
34769,True
35923,True
37972,False
38493,True
38722,True
39145,False
39597,False
39963,True
40273,False
40636,True
40924,False
42558,True
44102,True
46242,True
47295,True
49423,False
51560,True
52814,True
53092,True
53133,False
53243,True
53472,False
55624,False
56084,True
56488,True
56803,False
57220,False
57283,False
58292,False
59299,True
59853,False
61093,True
63401,True
63689,False
64803,True
65127,False
66469,True
67034,False
68233,False
68337,True
68342,False
68401,False
68960,False
69109,True
69180,True
69710,True
70670,False
72527,False
72950,False
74053,True
74230,False
74416,False
288,True
2642,True
3825,True
5245,True
5308,True
6711,True
6988,True
7087,True
8051,True
8729,True
9466,False
9663,True
9825,False
10709,True
11510,True
13085,True
13554,True
14169,False
14309,True
15973,True
18316,False
18554,False
18937,True
19073,False
19149,True
20674,True
21870,True
22274,True
24374,True
24891,False
26632,False
27008,True
27196,False
28063,True
28185,True
28186,True
29857,False
30007,True
30156,True
31273,False
31411,False
32098,True
32556,True
33260,True
34904,True
35458,True
36284,True
37922,True
38377,True
39949,True
41115,False
41768,True
42946,False
43579,True
43668,False
44794,True
44898,True
45721,False
45860,True
47094,False
47814,False
48196,True
48347,True
48487,False
49825,True
50179,True
51011,True
51080,False
51142,True
52014,False
54873,True
57748,True
57964,False
58510,True
59225,True
60725,True
63445,True
64023,True
64074,True
64981,False
65124,True
66003,True
66095,False
66456,True
66984,True
67049,False
67346,False
68053,True
68811,False
68966,False
69060,False
69470,True
71192,False
73069,True
73442,True
328,True
1490,False
3563,False
3898,False
4128,True
5319,False
5690,True
5815,False
6907,True
7313,False
8171,True
9154,True
9517,False
13078,True
13839,False
15227,True
15853,True
16463,False
18190,True
20486,True
21210,False
21445,False
21834,False
23039,True
23254,True
23262,False
23437,False
24139,True
26636,False
26795,False
26974,False
27556,True
28448,False
28669,True
29048,True
29770,True
29916,False
31256,True
31340,False
32041,False
32341,False
33140,True
33276,False
35029,True
36762,True
36829,True
38186,True
38511,True
38573,True
38664,True
38786,True
38865,True
38898,False
39368,False
39747,True
40504,False
43908,False
45426,True
46314,True
47662,False
49806,False
49869,True
50164,True
50669,False
51036,True
51237,False
51549,False
51565,False
51612,True
54805,True
55619,True
55947,False
56318,True
56867,False
58017,True
58190,True
59703,False
59728,False
59747,False
60379,True
60575,False
61625,True
62467,False
62607,False
62719,True
65280,True
65379,True
65394,False
66349,True
66405,False
67007,True
67405,False
67699,False
68444,True
69113,False
69293,False
69337,False
70002,False
70005,False
70336,True
71557,True
71908,False
73071,False
73123,False
73811,True
73917,False
74938,False
5,False
648,False
974,False
1078,True
1293,False
1483,False
1718,False
2020,True
2207,True
2216,False
2290,False
2538,False
2547,False
2598,True
2915,True
3074,False
3177,False
3518,False
3644,False
3740,False
3800,False
4134,False
4536,False
4649,False
4751,False
4884,False
5288,True
5542,False
5686,True
5818,False
6067,False
6992,True
7475,True
7947,True
8090,True
8379,False
8450,True
8611,False
8822,False
8945,False
8989,True
9034,True
9153,False
9203,True
9204,True
9585,True
9674,False
9782,False
9993,True
10219,False
10431,False
10759,True
11336,True
12009,False
12178,True
12304,False
12839,False
13062,False
13212,False
13217,False
13373,True
13451,True
13590,False
13618,True
13912,False
14026,True
14613,False
14626,True
14852,False
15417,False
15679,False
15704,False
16113,True
16375,True
16436,True
16516,True
16843,False
17061,True
17358,False
17381,False
17884,False
18013,True
18420,True
18587,True
18793,True
19133,False
19347,True
19385,False
19673,True
19739,True
19910,False
20266,True
20324,False
20561,False
20613,False
20926,False
21082,True
21137,True
21503,False
21587,False
21837,True
21846,True
22044,True
22066,False
22078,False
22396,False
22477,False
22718,True
22779,True
22803,False
22834,False
23281,True
23304,False
23643,True
23811,True
23824,False
24052,False
24120,True
24199,True
24371,False
24411,False
24724,False
25234,False
25286,False
25561,False
26238,False
26338,True
26480,False
26559,True
26576,True
26927,False
27208,False
27763,True
27814,False
27919,False
28033,True
28214,True
28630,False
28688,False
28837,False
28925,False
28941,True
29092,False
29098,False
29127,True
29215,True
29428,True
29870,False
30127,False
30196,False
30332,True
30557,True
30576,True
30673,False
30980,True
31267,False
31305,True
31560,True
31983,True
32093,True
32168,False
32393,False
32547,False
32857,True
33209,True
33219,False
33303,False
33456,False
33682,True
33813,False
34069,True
34211,True
34238,False
34357,False
34359,True
34753,False
35239,True
35282,False
35359,True
35528,False
35568,True
36142,True
36278,False
36779,True
36827,False
36858,True
37479,False
37870,False
38111,False
38258,False
38407,False
38568,False
38672,False
38674,False
38682,True
38736,True
38834,True
38929,True
39131,True
39415,False
39427,True
39625,False
39667,False
39891,False
39931,False
40154,False
40328,False
41183,False
41219,True
41317,False
41429,False
41516,False
41535,False
41756,False
41809,True
42077,True
42212,False
42487,True
42613,True
42690,False
43111,True
43529,True
43542,True
43573,False
44084,False
44519,True
44593,False
44653,True
44693,False
45082,False
45365,False
46213,False
46222,False
46486,True
47036,False
47065,False
47139,False
47302,False
47897,True
48006,False
48279,True
48502,False
48553,False
48851,False
48896,False
48911,False
48929,False
49155,True
49313,False
49482,False
49519,False
49847,False
49854,False
50169,True
50592,False
50671,False
50705,False
50787,True
51004,True
51088,False
51120,False
51180,True
51715,False
51866,False
52116,False
52334,False
52555,True
52705,True
53020,False
53118,True
53141,True
53186,True
53378,False
53384,False
53540,True
53820,True
53824,True
53930,False
54133,False
54351,False
54646,False
54719,False
54820,True
55172,True
55555,True
55571,False
55676,True
55723,True
55813,False
55814,False
55950,True
56212,False
56278,True
56300,False
56367,True
56608,False
56735,False
57114,True
57176,False
57245,False
57252,False
57282,False
57438,False
57538,True
57901,True
58564,False
59108,False
59303,False
59365,False
59437,False
60280,True
60288,False
60417,False
60573,False
60908,False
61202,False
61254,False
61400,True
61617,False
61810,False
61864,False
61935,True
62087,False
62551,True
62610,True
62664,True
63119,True
63148,True
63941,False
64356,True
64397,True
64401,True
64725,False
64749,False
64856,False
65144,True
65219,True
65351,False
65475,True
65490,True
65512,True
65583,True
66001,False
67486,False
67834,True
67911,False
67917,False
68915,True
69112,False
69806,True
70425,False
70659,True
70710,True
70727,False
71016,True
71026,False
71174,False
71267,False
71725,False
71873,True
71906,False
72169,True
72199,False
72326,False
72682,False
72817,True
73285,False
73410,False
73548,False
73741,True
74109,False
74116,True
74213,False
74635,False
74933,False
74980,True
101,True
316,True
370,False
590,False
946,True
955,True
980,False
1007,True
1151,False
1357,False
1459,False
1494,False
2009,True
2140,False
2166,False
2537,True
2637,False
2718,True
2765,False
2913,True
3007,False
3279,False
3711,False
4185,False
5049,False
5062,True
5145,True
5225,False
5239,False
5556,False
5844,True
6111,True
6182,True
6254,False
6318,False
6627,False
6821,True
7109,False
7669,True
8203,False
8397,True
8447,False
8764,False
8813,True
9025,True
9124,False
9572,True
9576,True
9666,True
9749,True
9766,True
10313,False
10397,False
10491,False
10551,True
10886,False
10887,True
10953,True
11585,True
11936,True
12112,False
12230,False
12527,True
12621,False
12637,True
13178,True
13528,False
13538,False
13776,False
13807,True
14204,False
14390,False
14446,False
14529,False
14887,True
14989,False
15195,False
15450,True
15806,False
15910,True
16032,False
16063,False
16239,True
16562,False
17126,True
17326,True
17514,False
17572,False
18022,False
18111,False
18296,False
18389,True
18553,True
18669,False
18779,False
18849,False
18863,True
19044,True
19310,False
19426,False
19457,True
19571,True
19695,False
19759,True
20023,False
20024,False
20115,False
20191,False
20289,False
20390,False
20665,False
20776,False
21220,False
21224,False
21271,False
21287,False
21623,False
21874,False
22023,False
22805,False
22863,True
23285,True
23589,True
23619,False
23689,False
23769,False
24646,True
24952,False
25189,False
25255,False
25258,False
25460,True
25707,True
26062,False
26328,False
26331,False
27225,True
27548,False
27605,False
27753,False
28435,False
28657,False
29304,True
29460,False
30098,True
30911,True
30930,True
30932,True
31026,False
31364,True
31542,True
31662,False
31798,True
32121,True
32491,False
32543,False
32681,False
33063,False
33385,False
33422,False
33784,False
34323,True
34901,True
35292,False
35353,False
35484,False
35515,False
35752,True
36292,False
36516,False
36861,True
37289,True
37372,False
37402,True
37635,False
37792,False
37855,False
38349,True
38371,True
38630,False
39562,True
40049,False
40278,False
40408,True
40489,False
40576,False
40623,False
40963,False
40994,False
41085,True
41228,False
41347,True
41547,False
41627,True
42039,True
42358,True
42531,False
43244,False
43353,False
43402,False
43453,True
43841,False
43936,False
43999,False
44100,False
44358,False
44692,False
44767,False
45069,True
45291,True
45386,True
45621,False
45713,False
45739,True
45753,True
45825,True
47425,False
48047,False
48109,False
48720,True
48980,False
48994,False
49264,True
49448,True
50134,False
50291,True
50502,False
50843,True
51017,False
51091,False
51216,True
51242,True
51755,False
51845,False
52230,False
52767,False
52967,True
53290,False
53343,True
54053,False
54213,True
54287,True
54654,True
54741,False
54761,False
54946,False
55383,True
55682,False
55740,True
55806,True
55958,False
57064,False
57685,False
57721,False
58221,False
58441,False
58479,False
58819,False
58981,False
59014,False
59611,True
59705,True
60114,False
60180,False
60207,False
60317,True
60537,False
60665,True
60902,False
61179,False
61287,False
61885,True
61907,True
62148,False
62260,False
62437,False
62657,True
62899,False
62982,False
63295,False
63585,False
63930,True
63944,False
63988,False
64041,False
64450,False
64488,True
64542,False
65542,False
65607,False
65805,False
66068,False
66200,False
66244,False
66259,True
66561,True
66656,True
66834,False
67308,False
67312,False
67378,False
67717,False
67828,False
67975,False
67986,False
68039,True
68208,False
68691,False
68705,True
69137,False
69363,False
69472,False
69792,False
69820,False
69850,False
69856,False
69928,False
69931,False
70183,True
70228,False
70582,True
70714,False
71050,False
71156,False
71529,True
72565,False
72834,False
72897,False
72899,False
72918,False
73407,True
73670,True
74069,True
74246,True
74508,False
7,False
80,True
566,False
619,False
1299,False
1432,True
1587,False
1653,False
1849,True
2498,True
2503,False
2540,False
2557,False
3065,False
3244,True
3773,False
4662,True
4756,True
5034,False
5189,False
5410,False
6383,False
6922,True
6990,False
7049,True
7205,False
7909,False
7915,False
8242,False
8986,False
9278,False
9769,True
10101,False
10106,False
10218,False
10302,False
10635,False
11238,False
11314,True
11792,True
13152,True
13209,False
13342,False
13719,False
13763,False
13818,True
14227,False
14318,False
14364,False
14629,False
15196,False
15321,False
15493,False
15951,False
16008,False
16882,False
17929,False
18378,True
19665,False
20128,True
20388,False
20391,False
20454,True
20465,True
20888,False
20960,False
21055,False
21364,False
21438,False
21660,False
22042,False
22605,False
22724,False
22856,False
23021,False
23022,False
23210,True
23644,False
23645,False
23682,False
23803,False
24607,False
25039,False
25591,False
25998,False
26021,False
26164,True
26926,False
27719,False
28070,False
29101,False
29774,False
30400,True
30511,False
31038,False
31154,False
31230,False
31272,False
32028,False
32241,False
32713,True
34143,False
34181,True
34612,False
34865,True
35349,False
35381,False
35733,False
36447,False
36565,False
36601,False
37053,False
37055,False
37279,True
37625,False
37951,False
38320,False
38828,False
39314,False
39344,False
39545,False
39855,False
39922,False
40886,False
40951,False
41107,False
41290,True
41585,False
41837,True
43339,True
43415,False
43576,False
43647,True
43690,False
45482,False
45834,False
46431,False
46813,False
47402,True
47427,True
47638,False
48123,False
48537,False
48719,False
49855,False
49915,False
50197,False
50428,False
50653,False
51465,False
52658,False
52684,False
53151,True
54886,True
55022,False
55153,False
55313,True
55454,False
55474,True
55694,True
56195,False
56266,True
56799,False
56863,False
57456,True
58068,True
58569,False
58977,False
59539,False
59802,True
60271,True
60515,False
60933,False
61279,False
61858,False
61868,True
61987,True
62010,False
62190,True
62891,False
63009,False
64040,True
64553,False
64911,False
65172,False
65636,False
65865,False
65941,False
65994,True
66680,False
66786,False
66998,False
67196,False
67720,False
67755,False
68770,False
69328,True
69464,True
69755,False
70172,True
70740,False
70871,True
71645,False
71964,True
72287,False
72383,False
72400,True
72922,True
73447,False
73774,True
74046,False
1106,False
1447,False
1959,True
2554,False
5117,True
5160,False
5472,False
5474,False
5485,False
6055,False
6679,False
6757,True
6881,False
8391,False
8474,False
9257,False
10209,False
10252,False
10375,True
11419,False
11858,False
12128,False
12364,True
12738,False
13000,False
13227,True
13383,False
13769,True
14555,False
14600,False
15065,True
15521,False
15879,False
15915,False
16156,False
16690,False
16729,True
16776,False
16953,False
17186,False
17492,False
18501,False
18618,True
18823,False
18996,False
19131,False
19236,False
20254,False
20306,False
20582,True
20792,True
21765,False
21795,False
22389,False
22830,False
22927,False
24071,False
24151,False
24670,False
25936,True
25940,False
26717,False
26731,False
26762,False
27019,False
28300,False
28690,False
29258,False
29942,False
29974,False
30211,False
30837,False
30883,False
31142,False
31490,True
32216,True
32751,True
33065,False
33744,False
34064,False
34379,False
34689,False
35085,True
35249,True
35977,False
36378,False
37027,False
37180,False
37436,False
37528,False
37821,False
37880,False
38344,False
38593,False
38665,False
38984,False
39331,False
39409,False
39506,True
40055,False
40071,False
40632,False
40808,False
41387,False
41776,False
42461,False
42674,False
43037,False
43435,False
43843,False
44105,False
44443,False
45140,False
45610,False
45633,False
46246,False
46945,False
47214,False
47657,True
47759,False
48164,False
48505,True
48559,False
48704,False
49318,True
49577,False
50065,False
51247,False
51273,False
51537,False
51617,False
51660,False
51844,False
51980,True
51982,False
52327,False
52830,False
52994,True
53069,False
53286,False
53363,False
53550,True
53649,False
53699,False
54869,False
55452,True
56290,False
56337,False
58363,False
58508,False
58542,False
58609,False
59056,False
59281,False
60072,False
60259,True
60985,False
61315,True
62327,False
62735,False
62842,False
63013,False
63385,True
63428,False
63499,False
64075,False
64434,False
64588,True
64761,False
65429,True
65886,False
66070,False
66482,True
66519,True
66865,False
67018,False
68180,False
68529,False
68663,False
70423,False
70668,True
70682,False
70703,False
71857,False
72645,False
73165,False
73236,False
73531,False
73732,True
73789,True
74155,False
74377,False
74648,True
45,False
265,False
272,False
281,True
293,False
515,False
821,False
1504,True
1860,False
2042,True
2089,False
2103,True
2177,True
2272,False
2463,False
2505,False
2507,False
3116,False
3486,False
3595,False
3774,False
3830,False
3998,False
4184,False
4250,True
4493,False
4514,False
5091,False
5175,False
5221,False
5252,False
5676,False
5822,False
6281,False
6508,True
6718,False
6765,True
6866,False
6921,False
7463,False
7528,False
8040,False
8152,True
8223,False
8412,False
8987,False
9089,False
9155,False
9311,False
9437,False
9588,False
9832,False
9890,False
10157,False
10898,True
11274,False
11545,True
11682,False
11693,False
11706,False
12164,False
12355,False
12647,False
12712,True
12916,False
12986,True
13144,False
13607,False
13616,False
13968,False
14190,False
14288,False
14304,False
14546,False
14634,False
14777,False
15288,False
15441,False
16105,True
16354,False
16434,False
16651,False
16955,False
16993,False
17036,False
17164,False
17286,False
17361,False
17751,False
17785,False
18163,False
18377,True
18559,False
19296,False
19416,False
19589,False
19644,False
19828,False
20034,False
20199,False
20285,False
20375,False
20380,True
20675,True
20747,False
20779,False
20780,False
20947,False
21175,False
21923,False
22291,False
22322,False
22504,True
23119,False
23201,False
23773,False
24128,False
24233,True
24235,False
24244,False
24257,True
24284,False
24457,False
24917,True
25075,True
25601,False
26078,False
26612,True
26882,False
27159,False
27228,True
27729,False
27785,False
27818,True
27836,False
28268,False
28289,False
28555,False
29764,False
30325,False
30429,True
30694,False
30814,False
31062,False
31203,False
31234,False
31543,False
31994,False
32149,False
32262,True
32300,False
32406,False
33256,False
33370,False
33393,False
33444,True
33871,False
33916,False
33987,False
34116,False
34186,True
34205,False
34206,False
34207,True
34677,False
34895,True
35124,False
35511,False
35871,False
36105,False
36177,False
36357,True
36377,False
36479,False
36723,True
37448,False
37841,False
37904,False
38030,False
38558,False
39226,True
39271,True
39383,False
39977,False
40151,False
40269,False
40580,False
40851,False
